Connecting to endpoint akiivb3cx1ocl.iot.us-east-1.amazonaws.com
Line: 0 | Hops: 1 | Voltage: 121.594 | Status: Normal | Modifier: 0 | DeviceID: 23052ff0-07d2-40d2-81d0-f12a919dc3c7
Line: 3 | Hops: 10 | Voltage: 112.336 | Status: Normal | Modifier: 0 | DeviceID: 5a7e7971-b990-42e3-877a-9017e6450637
Line: 4 | Hops: 10 | Voltage: 110.109 | Status: Normal | Modifier: 0 | DeviceID: c23adbba-1ecd-449d-a151-91d40da717e4
Line: 5 | Hops: 10 | Voltage: 113.588 | Status: Normal | Modifier: 0 | DeviceID: b495f1c6-64c3-4216-8acc-d36ee6067bbd
Line: 6 | Hops: 10 | Voltage: 109.439 | Status: Normal | Modifier: 0 | DeviceID: 8f1685ec-9364-4d2b-8630-bf69bb860883
Line: 7 | Hops: 10 | Voltage: 117.566 | Status: Normal | Modifier: 0 | DeviceID: b84fe30c-136c-40c8-8280-817edbb436cc
Line: 8 | Hops: 10 | Voltage: 114.916 | Status: Normal | Modifier: 0 | DeviceID: e66b54ee-241f-4d64-9557-d909d921dbcc
Line: 9 | Hops: 10 | Voltage: 113.324 | Status: Normal | Modifier: 0 | DeviceID: 658aa91e-d764-4277-9fe5-1381afd374fe
Line: 10 | Hops: 10 | Voltage: 117.765 | Status: Normal | Modifier: 0 | DeviceID: 74aad1fb-05ad-4816-8297-342735a5a91c
Line: 11 | Hops: 10 | Voltage: 112.171 | Status: Normal | Modifier: 0 | DeviceID: f694f3dc-3f12-47e5-9a69-8d1bd3bb7096
Line: 12 | Hops: 10 | Voltage: 113.257 | Status: Normal | Modifier: 0 | DeviceID: 93829a0e-e742-41d1-a2d7-1f2d69f542ab
Line: 13 | Hops: 10 | Voltage: 112.887 | Status: Normal | Modifier: 0 | DeviceID: 7eee6fae-a027-44db-8ce0-f905767ac133
Line: 14 | Hops: 10 | Voltage: 109.518 | Status: Normal | Modifier: 0 | DeviceID: 55b78f78-3236-48ac-89ea-42ce44e58c33
Line: 15 | Hops: 10 | Voltage: 114.536 | Status: Normal | Modifier: 0 | DeviceID: ca2c22c4-2d87-4000-8b6a-c6680b7e9966
Line: 16 | Hops: 10 | Voltage: 112.025 | Status: Normal | Modifier: 0 | DeviceID: 1a3a1062-ac48-4269-89eb-aca8792945f6
Line: 17 | Hops: 10 | Voltage: 109.564 | Status: Normal | Modifier: 0 | DeviceID: bbc4cc43-019d-4a83-be6a-e6ebc266fcc9
Line: 18 | Hops: 10 | Voltage: 109.784 | Status: Normal | Modifier: 0 | DeviceID: 13f3e028-e675-41e9-b7fd-38e10e80860a
Line: 19 | Hops: 10 | Voltage: 113.653 | Status: Normal | Modifier: 0 | DeviceID: 1793114f-ba62-4405-bf58-965be87c1f9e
Line: 0 | Hops: 11 | Voltage: 114.459 | Status: Normal | Modifier: 0 | DeviceID: 94de1494-ad98-4c0b-8619-c05948081399
Line: 1 | Hops: 11 | Voltage: 109.289 | Status: Normal | Modifier: 0 | DeviceID: d4c5ec8d-5f3f-4742-8d31-9389ab9001c7
Line: 2 | Hops: 11 | Voltage: 112.507 | Status: Normal | Modifier: 0 | DeviceID: d312d581-658e-4450-a0e6-4ed74816aa38
Line: 3 | Hops: 11 | Voltage: 111.647 | Status: Normal | Modifier: 0 | DeviceID: ef914dc3-ec64-4abf-80b5-ff796ecfbf6d
Line: 4 | Hops: 11 | Voltage: 108.488 | Status: Normal | Modifier: 0 | DeviceID: 0c728641-65aa-41d4-bbaf-763d4853162e
Line: 5 | Hops: 11 | Voltage: 112.289 | Status: Normal | Modifier: 0 | DeviceID: cfb11833-f01c-465f-97c9-3d58d5aad92e
Line: 6 | Hops: 11 | Voltage: 108.391 | Status: Normal | Modifier: 0 | DeviceID: 4c3e20b4-427c-4871-b7f9-cfead489ae2b
Line: 7 | Hops: 11 | Voltage: 117.017 | Status: Normal | Modifier: 0 | DeviceID: 221b093f-7233-414f-9b1a-90aee6b70eb8
Line: 8 | Hops: 11 | Voltage: 114.485 | Status: Normal | Modifier: 0 | DeviceID: 24e09941-8ec2-4882-914b-3379c3b59a1b
Line: 9 | Hops: 11 | Voltage: 112.482 | Status: Normal | Modifier: 0 | DeviceID: 6c042e8d-dc77-4e78-aef9-4708f1d6d982
Line: 10 | Hops: 11 | Voltage: 116.155 | Status: Normal | Modifier: 0 | DeviceID: 8bc86c3d-821a-4c27-aa16-bc9bdb8681b0
Line: 11 | Hops: 11 | Voltage: 111.517 | Status: Normal | Modifier: 0 | DeviceID: c4f2f090-ce97-425a-88a6-94786dd701be
Line: 12 | Hops: 11 | Voltage: 112.871 | Status: Normal | Modifier: 0 | DeviceID: 09c3da36-a3f0-4a89-a896-89b165654847
Line: 13 | Hops: 11 | Voltage: 111.681 | Status: Normal | Modifier: 0 | DeviceID: bdf36979-95e8-40cd-8912-fb9aac498f9f
Line: 14 | Hops: 11 | Voltage: 109.337 | Status: Normal | Modifier: 0 | DeviceID: 8e1b2ce4-01d9-4fc4-8264-8c1f2634524e
Line: 15 | Hops: 11 | Voltage: 113.331 | Status: Normal | Modifier: 0 | DeviceID: 277840f7-8ff7-4010-a0e0-76b6c055131b
Line: 16 | Hops: 11 | Voltage: 110.995 | Status: Normal | Modifier: 0 | DeviceID: ccb8aac2-6c25-4f9e-8ccd-01d745008dba
Line: 17 | Hops: 11 | Voltage: 107.248 | Status: Normal | Modifier: 0 | DeviceID: 836127f4-e4f6-4d18-a468-d9dcead224a2
Line: 18 | Hops: 11 | Voltage: 108.685 | Status: Normal | Modifier: 0 | DeviceID: a5d5aed7-653d-42a3-8970-9dff5db344c3
Line: 19 | Hops: 11 | Voltage: 113.254 | Status: Normal | Modifier: 0 | DeviceID: b479e4bf-5574-4fc3-b8d5-26481ab97650
Line: 0 | Hops: 12 | Voltage: 113.718 | Status: Normal | Modifier: 0 | DeviceID: 4bf111f2-8cb7-41d6-af93-502ded53c146
Line: 1 | Hops: 12 | Voltage: 108.034 | Status: Normal | Modifier: 0 | DeviceID: 7955f4f6-2862-4ea4-a100-93e1a26294ac
Line: 2 | Hops: 12 | Voltage: 111.654 | Status: Normal | Modifier: 0 | DeviceID: b5652b6a-98f9-491d-84f4-bd06027a2da7
Line: 3 | Hops: 12 | Voltage: 110.741 | Status: Normal | Modifier: 0 | DeviceID: 586f856b-2273-4209-ae0c-24ef8c9e4b2d
Line: 4 | Hops: 12 | Voltage: 107.325 | Status: Normal | Modifier: 0 | DeviceID: 121cfbcc-a323-4ae6-beeb-6eb551de584e
Line: 5 | Hops: 12 | Voltage: 111.255 | Status: Normal | Modifier: 0 | DeviceID: a754d092-b130-4638-9edf-b5b83e78ef28
Line: 6 | Hops: 12 | Voltage: 107.112 | Status: Normal | Modifier: 0 | DeviceID: 98bf3c13-4431-47a0-955b-f56ca8dc80fa
Line: 7 | Hops: 12 | Voltage: 115.926 | Status: Normal | Modifier: 0 | DeviceID: 12a3b0ed-18f6-4d5e-89ab-8ead5b0200f8
Line: 8 | Hops: 12 | Voltage: 113.248 | Status: Normal | Modifier: 0 | DeviceID: 1ff79b64-0183-4d55-a206-577627641f79
Line: 9 | Hops: 12 | Voltage: 111.346 | Status: Normal | Modifier: 0 | DeviceID: 16033622-020c-4398-a479-a6838475ce17
Line: 10 | Hops: 12 | Voltage: 115.061 | Status: Normal | Modifier: 0 | DeviceID: 422a5dc4-794f-4dbc-9ce6-1abf44b06684
Line: 11 | Hops: 12 | Voltage: 110.753 | Status: Normal | Modifier: 0 | DeviceID: 7f3b78cb-34cd-4f1a-b320-4a5d0295ba97
Line: 12 | Hops: 12 | Voltage: 111.401 | Status: Normal | Modifier: 0 | DeviceID: 81a5e3d5-98f8-40f8-b86d-5e6d2abbfa25
Line: 13 | Hops: 12 | Voltage: 111.015 | Status: Normal | Modifier: 0 | DeviceID: 712f29f7-f662-46ce-a631-b4151dc535bf
Line: 14 | Hops: 12 | Voltage: 107.906 | Status: Normal | Modifier: 0 | DeviceID: f8d46139-5858-4055-9038-ee559d02f7b7
Line: 15 | Hops: 12 | Voltage: 112.548 | Status: Normal | Modifier: 0 | DeviceID: 493a5811-6cbd-47b3-8570-55efc6f8a068
Line: 16 | Hops: 12 | Voltage: 110.736 | Status: Normal | Modifier: 0 | DeviceID: a73b2588-0018-4a28-9d33-c865ca38c0b6
Line: 17 | Hops: 12 | Voltage: 105.45 | Status: Normal | Modifier: 0 | DeviceID: 481547b2-d1a7-4ee8-a14b-74fba34a8d2b
Line: 18 | Hops: 12 | Voltage: 107.541 | Status: Normal | Modifier: 0 | DeviceID: 5db93c32-7350-4bf5-bb7d-aed2265badd3
Line: 19 | Hops: 12 | Voltage: 111.956 | Status: Normal | Modifier: 0 | DeviceID: 55b6eb1a-81f3-457b-8f64-0186d1b53dd0
Line: 0 | Hops: 13 | Voltage: 112.25 | Status: Normal | Modifier: 0 | DeviceID: 31ca2af7-de4b-4e2e-8d4e-ce763dc4b74a
Line: 1 | Hops: 13 | Voltage: 105.725 | Status: Normal | Modifier: 0 | DeviceID: 2a11c04e-69dd-4e12-b2a9-7083d0ec07ca
Line: 2 | Hops: 13 | Voltage: 111.161 | Status: Normal | Modifier: 0 | DeviceID: 2c776f22-0022-44cb-b99f-dd45fd97f4e5
Line: 3 | Hops: 13 | Voltage: 109.84 | Status: Normal | Modifier: 0 | DeviceID: 4059adfe-84b9-4bf4-b48a-676510ef1aa2
Line: 4 | Hops: 13 | Voltage: 106.016 | Status: Normal | Modifier: 0 | DeviceID: 2fb7b815-cf3a-4f71-813d-496fe0c55b64
Line: 5 | Hops: 13 | Voltage: 110.896 | Status: Normal | Modifier: 0 | DeviceID: 8e3db960-3cfb-4cb2-9624-3e5481c5d87c
Line: 6 | Hops: 13 | Voltage: 105.557 | Status: Normal | Modifier: 0 | DeviceID: 4d2fd697-afa6-4040-8848-2704149954d4
Line: 7 | Hops: 13 | Voltage: 115.016 | Status: Normal | Modifier: 0 | DeviceID: b5f3d4e9-56cd-482c-904b-95aa71698d59
Line: 8 | Hops: 13 | Voltage: 112.289 | Status: Normal | Modifier: 0 | DeviceID: 2b0a075f-b4d6-4e9e-a6f3-8b7f65ee0ef9
Line: 9 | Hops: 13 | Voltage: 109.707 | Status: Normal | Modifier: 0 | DeviceID: 8a5ef876-53dd-4525-a094-2157b7fbf2b7
Line: 10 | Hops: 13 | Voltage: 114.092 | Status: Normal | Modifier: 0 | DeviceID: 662ae232-bd37-45a7-b86d-2ae031402e07
Line: 11 | Hops: 13 | Voltage: 108.798 | Status: Normal | Modifier: 0 | DeviceID: 8004faa0-c64f-4439-af66-88c87a64242e
Line: 12 | Hops: 13 | Voltage: 110.533 | Status: Normal | Modifier: 0 | DeviceID: b95764d5-3289-4fab-96e9-f3d74325cc77
Line: 13 | Hops: 13 | Voltage: 109.719 | Status: Normal | Modifier: 0 | DeviceID: b97a42be-bd57-46dd-a7e3-c20c988143e9
Line: 14 | Hops: 13 | Voltage: 107.288 | Status: Normal | Modifier: 0 | DeviceID: 072e450b-872d-4fd5-86b9-f01de15c0229
Line: 15 | Hops: 13 | Voltage: 111.631 | Status: Normal | Modifier: 0 | DeviceID: 1648179b-d105-4de7-8118-78b13f40a9d0
Line: 16 | Hops: 13 | Voltage: 109.425 | Status: Normal | Modifier: 0 | DeviceID: 75903d8b-1e10-424f-9236-fcdf6bda1ef1
Line: 17 | Hops: 13 | Voltage: 104.754 | Status: Normal | Modifier: 0 | DeviceID: 0688b3b5-43fc-4af5-9d87-00de6fe51896
Line: 18 | Hops: 13 | Voltage: 106.47 | Status: Normal | Modifier: 0 | DeviceID: f156c3bd-6a93-4344-b87b-dc914312b4d7
Line: 19 | Hops: 13 | Voltage: 111.075 | Status: Normal | Modifier: 0 | DeviceID: d1860990-1c77-404e-9579-f66bb630ade5
Line: 0 | Hops: 14 | Voltage: 111.352 | Status: Normal | Modifier: 0 | DeviceID: f66404bd-961a-4402-99be-72105057e744
Line: 1 | Hops: 14 | Voltage: 104.769 | Status: Normal | Modifier: 0 | DeviceID: cf8c4c63-f6ff-4846-af78-da8d9caa237a
Line: 2 | Hops: 14 | Voltage: 110.649 | Status: Normal | Modifier: 0 | DeviceID: 90919132-d559-4407-906c-1da2247a7f56
Line: 3 | Hops: 14 | Voltage: 109.619 | Status: Normal | Modifier: 0 | DeviceID: 6042d758-b9d4-4e99-b81f-1437984dcc53
Line: 4 | Hops: 14 | Voltage: 104.103 | Status: Normal | Modifier: 0 | DeviceID: 4e9902ef-0fbd-452b-91e0-47c3a66064ff
Line: 5 | Hops: 14 | Voltage: 110.798 | Status: Normal | Modifier: 0 | DeviceID: 3e33ca15-88d8-4280-86a8-14da6ddce47f
Line: 6 | Hops: 14 | Voltage: 104.597 | Status: Normal | Modifier: 0 | DeviceID: 7857e78c-8960-44aa-8ec6-4f02dcb1f2b2
Line: 7 | Hops: 14 | Voltage: 114.323 | Status: Normal | Modifier: 0 | DeviceID: fe1dabf7-5bd0-4413-b5b1-64934e7dc987
Line: 8 | Hops: 14 | Voltage: 111.776 | Status: Normal | Modifier: 0 | DeviceID: e191c5c7-1114-4e51-a205-32d43ecd357c
Line: 9 | Hops: 14 | Voltage: 108.096 | Status: Normal | Modifier: 0 | DeviceID: 5204246f-3005-4032-a947-437d8f9dd881
Line: 10 | Hops: 14 | Voltage: 113.177 | Status: Normal | Modifier: 0 | DeviceID: fd7941f5-449f-4216-a429-db8737892d03
Line: 11 | Hops: 14 | Voltage: 107.65 | Status: Normal | Modifier: 0 | DeviceID: 5f6f5208-e351-42a6-93bb-f6909b1f9a08
Line: 12 | Hops: 14 | Voltage: 109.15 | Status: Normal | Modifier: 0 | DeviceID: 8f2db4bc-92fb-43c6-8f6e-82abe1d15657
Line: 13 | Hops: 14 | Voltage: 108.733 | Status: Normal | Modifier: 0 | DeviceID: 21884fce-e861-4b23-b16f-937ae87254d9
Line: 14 | Hops: 14 | Voltage: 106.699 | Status: Normal | Modifier: 0 | DeviceID: c0158120-c409-4eb6-b8fa-c0f5979eed5e
Line: 15 | Hops: 14 | Voltage: 110.87 | Status: Normal | Modifier: 0 | DeviceID: f4de4008-9889-4166-a76d-f21c27f3a57f
Line: 16 | Hops: 14 | Voltage: 108.764 | Status: Normal | Modifier: 0 | DeviceID: 78afa641-c011-4c31-b526-5f84627bee80
Line: 17 | Hops: 14 | Voltage: 102.95 | Status: Normal | Modifier: 0 | DeviceID: e32d6c20-9477-4ede-be98-c75b845100a1
Line: 18 | Hops: 14 | Voltage: 104.932 | Status: Normal | Modifier: 0 | DeviceID: 37f49667-e0d2-498a-a39d-527edcff086f
Line: 19 | Hops: 14 | Voltage: 109.234 | Status: Normal | Modifier: 0 | DeviceID: 6b0c8160-7930-4ecb-8dbf-3dde3081849f
Line: 0 | Hops: 15 | Voltage: 111.427 | Status: Normal | Modifier: 0 | DeviceID: b429cb9b-2d1c-4342-8289-70f40832802d
Line: 1 | Hops: 15 | Voltage: 103.615 | Status: Normal | Modifier: 0 | DeviceID: 0de02f16-9b45-4fa6-8bcf-9706624f033a
Line: 2 | Hops: 15 | Voltage: 109.737 | Status: Normal | Modifier: 0 | DeviceID: 15eb0ccb-27f4-41ba-8529-d7ca92a55e19
Line: 3 | Hops: 15 | Voltage: 108.707 | Status: Normal | Modifier: 0 | DeviceID: 5f15e68d-e848-4d78-b006-4216bfd952d9
Line: 4 | Hops: 15 | Voltage: 102.215 | Status: Normal | Modifier: 0 | DeviceID: b17e4483-89a4-4740-9a04-bd1f78206613
Line: 5 | Hops: 15 | Voltage: 110.495 | Status: Normal | Modifier: 0 | DeviceID: 091c860c-640f-4f0d-bc63-7e1ac16bd7b2
Line: 6 | Hops: 15 | Voltage: 103.207 | Status: Normal | Modifier: 0 | DeviceID: 7ecb9fec-d2b2-4ecd-a42d-238d1ffc9adf
Line: 7 | Hops: 15 | Voltage: 113.204 | Status: Normal | Modifier: 0 | DeviceID: 94c313ad-7326-4973-8168-da37bcc137c3
Line: 8 | Hops: 15 | Voltage: 110.78 | Status: Normal | Modifier: 0 | DeviceID: e5a513bd-d888-472d-85ce-9f566460bbea
Line: 9 | Hops: 15 | Voltage: 107.822 | Status: Normal | Modifier: 0 | DeviceID: 8f8705e8-bfb0-479d-a93d-a8783471ce31
Line: 10 | Hops: 15 | Voltage: 112.381 | Status: Normal | Modifier: 0 | DeviceID: a32739ce-b889-411d-876a-c78df9029916
Line: 11 | Hops: 15 | Voltage: 105.866 | Status: Normal | Modifier: 0 | DeviceID: cf25e167-1c9f-4480-a6b4-9da02a45e5b0
Line: 12 | Hops: 15 | Voltage: 108.534 | Status: Normal | Modifier: 0 | DeviceID: 7812f10e-02ad-4a30-9b2a-d215f5fb40cd
Line: 13 | Hops: 15 | Voltage: 108.217 | Status: Normal | Modifier: 0 | DeviceID: 743793ff-819d-4507-9d35-0501ea57613f
Line: 14 | Hops: 15 | Voltage: 105.946 | Status: Normal | Modifier: 0 | DeviceID: ea885c54-55cf-4500-b048-4a285b4a14c0
Line: 15 | Hops: 15 | Voltage: 110.068 | Status: Normal | Modifier: 0 | DeviceID: 8951f597-905c-443c-bbeb-477590840ffd
Line: 16 | Hops: 15 | Voltage: 107.787 | Status: Normal | Modifier: 0 | DeviceID: d98f403a-12ec-4311-b425-d0d553227fdb
Line: 17 | Hops: 15 | Voltage: 102.1 | Status: Normal | Modifier: 0 | DeviceID: fdf696bf-7a9e-4197-a9ef-d1ecd850d21d
Line: 18 | Hops: 15 | Voltage: 103.912 | Status: Normal | Modifier: 0 | DeviceID: 5415c4c5-7066-4ace-850b-e0bbe3f80fa8
Line: 19 | Hops: 15 | Voltage: 108.3 | Status: Normal | Modifier: 0 | DeviceID: 2403ccbd-6df9-4a9f-92c7-355f4e2e2f8a
Line: 0 | Hops: 16 | Voltage: 110.728 | Status: Normal | Modifier: 0 | DeviceID: a11e2401-d2b7-4191-b800-d1764242c437
Line: 1 | Hops: 16 | Voltage: 103.165 | Status: Normal | Modifier: 0 | DeviceID: 955b0716-91cb-4d4b-ac36-51a8fec6dbb4
Line: 2 | Hops: 16 | Voltage: 545.59 | Status: Anomaly | Modifier: 0 | DeviceID: 32e16f7f-82c0-4ef8-ac28-52b7ec36f319
Line: 3 | Hops: 16 | Voltage: 108.276 | Status: Normal | Modifier: 0 | DeviceID: 466a5227-0ee1-4f84-ac52-499a2b66da8d
Line: 4 | Hops: 16 | Voltage: 102.232 | Status: Normal | Modifier: 0 | DeviceID: 0b3f3746-2272-40ee-995d-604016fe28e5
Line: 5 | Hops: 16 | Voltage: 109.894 | Status: Normal | Modifier: 0 | DeviceID: e0b106e2-e940-404a-9831-fc869d68bc84
Line: 6 | Hops: 16 | Voltage: 102.138 | Status: Normal | Modifier: 0 | DeviceID: 937e3afd-65ff-4b4b-b649-72484a4ff70a
Line: 7 | Hops: 16 | Voltage: 112.624 | Status: Normal | Modifier: 0 | DeviceID: b2152f2d-1867-4127-a113-b111a76e9267
Line: 8 | Hops: 16 | Voltage: 108.499 | Status: Normal | Modifier: 0 | DeviceID: e2959e34-209c-484b-aac8-0b30afc268be
Line: 9 | Hops: 16 | Voltage: 106.502 | Status: Normal | Modifier: 0 | DeviceID: 684a9a8b-421c-40f9-9674-47ab8778f1b9
Line: 10 | Hops: 16 | Voltage: 111.636 | Status: Normal | Modifier: 0 | DeviceID: ed0ae18e-e9cc-42d9-8a35-348e7ee11981
Line: 11 | Hops: 16 | Voltage: 104.37 | Status: Normal | Modifier: 0 | DeviceID: f15796a6-283b-4067-81ab-e9de7f3219ce
Line: 12 | Hops: 16 | Voltage: 108.211 | Status: Normal | Modifier: 0 | DeviceID: e8345f0e-b22c-4253-9e2f-c5fb9d24d45c
Line: 13 | Hops: 16 | Voltage: 107.119 | Status: Normal | Modifier: 0 | DeviceID: 9073e629-d82d-44c6-9d7b-73f38e807740
Line: 14 | Hops: 16 | Voltage: 104.082 | Status: Normal | Modifier: 0 | DeviceID: 9588f8da-ad94-4fc6-ab52-e27fbca4ab51
Line: 15 | Hops: 16 | Voltage: 108.975 | Status: Normal | Modifier: 0 | DeviceID: 469d2ef6-a53f-4c62-b812-531e6240dc3c
Line: 16 | Hops: 16 | Voltage: 106.645 | Status: Normal | Modifier: 0 | DeviceID: 3ba214c7-c3cd-41aa-94ba-82e3110ac38b
Line: 17 | Hops: 16 | Voltage: 100.789 | Status: Normal | Modifier: 0 | DeviceID: fc21a842-9c7e-48e7-9ccd-19caaf04ca04
Line: 18 | Hops: 16 | Voltage: 102.457 | Status: Normal | Modifier: 0 | DeviceID: 077f852d-c3bc-4469-b740-248e65dc468f
Line: 19 | Hops: 16 | Voltage: 107.126 | Status: Normal | Modifier: 0 | DeviceID: 7a684ac7-63ba-4bd2-a36f-852634d60c41
Line: 0 | Hops: 17 | Voltage: 109.22 | Status: Normal | Modifier: 0 | DeviceID: bd6a270b-e764-4fcb-887b-d4b76f62df6f
Line: 1 | Hops: 17 | Voltage: 101.481 | Status: Normal | Modifier: 0 | DeviceID: b1376f83-3865-4bcc-bc97-b7aa212fd58e
Line: 2 | Hops: 17 | Voltage: 545.529 | Status: Anomaly | Modifier: 0 | DeviceID: 00e13b86-a084-4b74-9142-72ddcb93c9ef
Line: 3 | Hops: 17 | Voltage: 107.664 | Status: Normal | Modifier: 0 | DeviceID: 4a73e3ab-573a-4fa2-8daf-f35677196328
Line: 4 | Hops: 17 | Voltage: 101.255 | Status: Normal | Modifier: 0 | DeviceID: e45673f0-be0d-4d46-80f9-60693f2860f1
Line: 5 | Hops: 17 | Voltage: 109.519 | Status: Normal | Modifier: 0 | DeviceID: be91e6da-7509-455d-8c0a-4b6dd600309f
Line: 6 | Hops: 17 | Voltage: 100.756 | Status: Normal | Modifier: 0 | DeviceID: 303095ef-73c3-48a2-944b-77665fbb2882
Line: 7 | Hops: 17 | Voltage: 112.363 | Status: Normal | Modifier: 0 | DeviceID: 3b16ae48-6898-4b45-a7a4-043d389cfa4b
Line: 8 | Hops: 17 | Voltage: 108.153 | Status: Normal | Modifier: 0 | DeviceID: 403c82bc-7550-4191-8099-49d61481f353
Line: 9 | Hops: 17 | Voltage: 105.465 | Status: Normal | Modifier: 0 | DeviceID: 287beca0-206e-49f9-97be-75223e2293c3
Line: 10 | Hops: 17 | Voltage: 110.651 | Status: Normal | Modifier: 0 | DeviceID: 0b518499-9dd3-45d4-ad47-d2029334be73
Line: 11 | Hops: 17 | Voltage: 102.867 | Status: Normal | Modifier: 0 | DeviceID: f3b1f142-0765-4cb8-85b6-6ec80cc9fdcf
Line: 12 | Hops: 17 | Voltage: 107.247 | Status: Normal | Modifier: 0 | DeviceID: a1cc426d-abfc-4c5a-a2a0-55db546d358b
Line: 13 | Hops: 17 | Voltage: 106.023 | Status: Normal | Modifier: 0 | DeviceID: d7450c31-6ef2-475a-8a70-e327f3afeec1
Line: 14 | Hops: 17 | Voltage: 102.012 | Status: Normal | Modifier: 0 | DeviceID: e1600efc-6cfd-462c-adc7-bec87adf7a06
Line: 15 | Hops: 17 | Voltage: 108.37 | Status: Normal | Modifier: 0 | DeviceID: e55773d9-766c-4c33-9cfd-e123d34c50a6
Line: 16 | Hops: 17 | Voltage: 105.736 | Status: Normal | Modifier: 0 | DeviceID: bee3f627-790a-4590-a1f6-6339e33222d9
Line: 17 | Hops: 17 | Voltage: 98.911 | Status: Normal | Modifier: 0 | DeviceID: bf5b4a0d-cd35-4c9b-9a60-68906a737dc5
Line: 18 | Hops: 17 | Voltage: 101.689 | Status: Normal | Modifier: 0 | DeviceID: 8252c172-9514-4a76-887a-5ab6ba3d945a
Line: 19 | Hops: 17 | Voltage: 105.486 | Status: Normal | Modifier: 0 | DeviceID: df5ba404-0abc-41f3-9805-6e4f361983a9
Line: 0 | Hops: 18 | Voltage: 107.756 | Status: Normal | Modifier: 0 | DeviceID: 449d597b-44d9-497f-911c-5b913405a41b
Line: 1 | Hops: 18 | Voltage: 100.562 | Status: Normal | Modifier: 0 | DeviceID: 06182361-82e0-4eff-90b5-258ffab57f39
Line: 2 | Hops: 18 | Voltage: 544.568 | Status: Anomaly | Modifier: 0 | DeviceID: 113bf0b2-af7b-46d7-bcaa-f581d9dde0d1
Line: 3 | Hops: 18 | Voltage: 107.191 | Status: Normal | Modifier: 0 | DeviceID: 155f4bab-a88c-454c-9792-48f40be48e93
Line: 4 | Hops: 18 | Voltage: 99.789 | Status: Normal | Modifier: 0 | DeviceID: bad2be35-664d-4d74-b379-408c75294c09
Line: 5 | Hops: 18 | Voltage: 108.49 | Status: Normal | Modifier: 0 | DeviceID: fb9d5388-a4d3-4d96-9e7b-ca7cb0f94225
Line: 6 | Hops: 18 | Voltage: 99.732 | Status: Normal | Modifier: 0 | DeviceID: b2dbc026-16de-415b-8d42-4f7d367722ba
Line: 7 | Hops: 18 | Voltage: 111.948 | Status: Normal | Modifier: 0 | DeviceID: 2e8b4252-58c6-497c-88e0-bc8a001421c5
Line: 8 | Hops: 18 | Voltage: 107.51 | Status: Normal | Modifier: 0 | DeviceID: ad6dd3c2-eda7-48dd-8868-8009dbe9d312
Line: 9 | Hops: 18 | Voltage: 105.012 | Status: Normal | Modifier: 0 | DeviceID: 93e3af1d-ba20-45ca-942e-9b5caad7b0f4
Line: 10 | Hops: 18 | Voltage: 109.913 | Status: Normal | Modifier: 0 | DeviceID: d17a6e1f-24ca-4f5a-b6ec-266bdb0bdccb
Line: 11 | Hops: 18 | Voltage: 101.7 | Status: Normal | Modifier: 0 | DeviceID: c5d89def-a1cc-4671-ba5d-b48658ad9eda
Line: 12 | Hops: 18 | Voltage: 106.255 | Status: Normal | Modifier: 0 | DeviceID: f0cfc3ec-6f12-4c2d-8b06-cc94b692e6c2
Line: 13 | Hops: 18 | Voltage: 105.503 | Status: Normal | Modifier: 0 | DeviceID: 4d14b09d-f7f6-459e-9ec5-1eeae823b94a
Line: 14 | Hops: 18 | Voltage: 100.19 | Status: Normal | Modifier: 0 | DeviceID: f08c7256-8f17-47f8-823d-e38875caa599
Line: 15 | Hops: 18 | Voltage: 106.963 | Status: Normal | Modifier: 0 | DeviceID: f97fe614-dac9-42b9-bfb4-a5d0a1c4166a
Line: 16 | Hops: 18 | Voltage: 104.775 | Status: Normal | Modifier: 0 | DeviceID: 80ec62c6-155a-46ff-bda5-64e5886b67ff
Line: 17 | Hops: 18 | Voltage: 97.012 | Status: Normal | Modifier: 0 | DeviceID: ddf58881-9709-4b82-a231-d4ef1cfc62df
Line: 18 | Hops: 18 | Voltage: 99.779 | Status: Normal | Modifier: 0 | DeviceID: 413c1ec9-8f47-4ce5-8c87-41d47a90d1e7
Line: 19 | Hops: 18 | Voltage: 104.061 | Status: Normal | Modifier: 0 | DeviceID: 0584c60a-886d-4e1a-aefd-277969c812ff
Line: 0 | Hops: 19 | Voltage: 105.758 | Status: Normal | Modifier: 0 | DeviceID: a6fcd5d7-11dc-41de-be35-91cfca511e0f
Line: 1 | Hops: 19 | Voltage: 99.853 | Status: Normal | Modifier: 0 | DeviceID: fd0475ab-3549-4413-b9af-1d4c68ea5a4b
Line: 2 | Hops: 19 | Voltage: 542.403 | Status: Anomaly | Modifier: 0 | DeviceID: c4d3d74c-e293-4598-9c99-75edbd08f6e7
Line: 3 | Hops: 19 | Voltage: 106.624 | Status: Normal | Modifier: 0 | DeviceID: 00940318-2e95-45ac-a205-0c4083eced0e
Line: 4 | Hops: 19 | Voltage: 98.004 | Status: Normal | Modifier: 0 | DeviceID: 3da6a41c-5079-4972-b634-3ac9d238149f
Line: 5 | Hops: 19 | Voltage: 107.672 | Status: Normal | Modifier: 0 | DeviceID: eceb9a64-7841-4ce5-b55d-f85acd220505
Line: 6 | Hops: 19 | Voltage: 99.228 | Status: Normal | Modifier: 0 | DeviceID: 809c5b31-766e-473c-865c-bba13b1f9537
